x,lamcn(x)
7.7650000e+00,5.4289330e-01
7.7700000e+00,5.4315947e-01
7.7750000e+00,5.4342941e-01
7.7800000e+00,5.4370313e-01
7.7850000e+00,5.4398062e-01
7.7900000e+00,5.4426189e-01
7.7950000e+00,5.4454692e-01
7.8000000e+00,5.4483572e-01
7.8050000e+00,5.4512829e-01
7.8100000e+00,5.4542462e-01
7.8150000e+00,5.4572473e-01
7.8200000e+00,5.4602859e-01
7.8250000e+00,5.4633622e-01
7.8300000e+00,5.4664761e-01
7.8350000e+00,5.4696277e-01
7.8400000e+00,5.4728168e-01
7.8450000e+00,5.4760435e-01
7.8500000e+00,5.4793078e-01
7.8550000e+00,5.4826096e-01
7.8600000e+00,5.4859490e-01
7.8650000e+00,5.4893259e-01
7.8700000e+00,5.4927403e-01
7.8750000e+00,5.4961923e-01
7.8800000e+00,5.4996817e-01
7.8850000e+00,5.5032086e-01
7.8900000e+00,5.5067730e-01
7.8950000e+00,5.5103748e-01
7.9000000e+00,5.5140141e-01
7.9050000e+00,5.5176908e-01
7.9100000e+00,5.5214049e-01
7.9150000e+00,5.5251564e-01
7.9200000e+00,5.5289453e-01
7.9250000e+00,5.5327715e-01
7.9300000e+00,5.5366351e-01
7.9350000e+00,5.5405361e-01
7.9400000e+00,5.5444744e-01
7.9450000e+00,5.5484499e-01
7.9500000e+00,5.5524628e-01
7.9550000e+00,5.5565130e-01
7.9600000e+00,5.5606004e-01
7.9650000e+00,5.5647251e-01
7.9700000e+00,5.5688870e-01
7.9750000e+00,5.5730861e-01
7.9800000e+00,5.5773224e-01
7.9850000e+00,5.5815960e-01
7.9900000e+00,5.5859066e-01
7.9950000e+00,5.5902545e-01
8.0000000e+00,5.5946395e-01
8.0050000e+00,5.5990616e-01
8.0100000e+00,5.6035208e-01
8.0150000e+00,5.6080171e-01
8.0200000e+00,5.6125505e-01
8.0250000e+00,5.6171209e-01
8.0300000e+00,5.6217284e-01
8.0350000e+00,5.6263729e-01
8.0400000e+00,5.6310544e-01
8.0450000e+00,5.6357729e-01
8.0500000e+00,5.6405283e-01
8.0550000e+00,5.6453207e-01
8.0600000e+00,5.6501501e-01
8.0650000e+00,5.6550164e-01
8.0700000e+00,5.6599195e-01
8.0750000e+00,5.6648596e-01
8.0800000e+00,5.6698365e-01
8.0850000e+00,5.6748502e-01
8.0900000e+00,5.6799008e-01
8.0950000e+00,5.6849882e-01
8.1000000e+00,5.6901124e-01
8.1050000e+00,5.6952733e-01
8.1100000e+00,5.7004710e-01
8.1150000e+00,5.7057054e-01
8.1200000e+00,5.7109766e-01
8.1250000e+00,5.7162844e-01
8.1300000e+00,5.7216289e-01
8.1350000e+00,5.7270100e-01
8.1400000e+00,5.7324278e-01
8.1450000e+00,5.7378822e-01
8.1500000e+00,5.7433732e-01
8.1550000e+00,5.7489007e-01
8.1600000e+00,5.7544648e-01
8.1650000e+00,5.7600655e-01
8.1700000e+00,5.7657026e-01
8.1750000e+00,5.7713762e-01
8.1800000e+00,5.7770863e-01
8.1850000e+00,5.7828329e-01
8.1900000e+00,5.7886158e-01
8.1950000e+00,5.7944352e-01
8.2000000e+00,5.8002910e-01
8.2050000e+00,5.8061831e-01
8.2100000e+00,5.8121115e-01
8.2150000e+00,5.8180762e-01
8.2200000e+00,5.8240773e-01
8.2250000e+00,5.8301146e-01
8.2300000e+00,5.8361881e-01
8.2350000e+00,5.8422979e-01
8.2400000e+00,5.8484439e-01
8.2450000e+00,5.8546260e-01
8.2500000e+00,5.8608443e-01
8.2550000e+00,5.8670988e-01
8.2600000e+00,5.8733893e-01
8.2650000e+00,5.8797159e-01
8.2700000e+00,5.8860786e-01
8.2750000e+00,5.8924773e-01
8.2800000e+00,5.8989120e-01
8.2850000e+00,5.9053827e-01
8.2900000e+00,5.9118893e-01
8.2950000e+00,5.9184319e-01
8.3000000e+00,5.9250104e-01
8.3050000e+00,5.9316248e-01
8.3100000e+00,5.9382750e-01
8.3150000e+00,5.9449611e-01
8.3200000e+00,5.9516829e-01
8.3250000e+00,5.9584406e-01
8.3300000e+00,5.9652340e-01
8.3350000e+00,5.9720631e-01
8.3400000e+00,5.9789279e-01
8.3450000e+00,5.9858284e-01
8.3500000e+00,5.9927645e-01
8.3550000e+00,5.9997363e-01
8.3600000e+00,6.0067436e-01
8.3650000e+00,6.0137865e-01
8.3700000e+00,6.0208650e-01
8.3750000e+00,6.0279789e-01
8.3800000e+00,6.0351284e-01
8.3850000e+00,6.0423133e-01
8.3900000e+00,6.0495336e-01
8.3950000e+00,6.0567893e-01
8.4000000e+00,6.0640803e-01
8.4050000e+00,6.0714067e-01
8.4100000e+00,6.0787684e-01
8.4150000e+00,6.0861654e-01
8.4200000e+00,6.0935976e-01
8.4250000e+00,6.1010651e-01
8.4300000e+00,6.1085677e-01
8.4350000e+00,6.1161055e-01
8.4400000e+00,6.1236784e-01
8.4450000e+00,6.1312864e-01
8.4500000e+00,6.1389295e-01
8.4550000e+00,6.1466076e-01
8.4600000e+00,6.1543207e-01
8.4650000e+00,6.1620688e-01
8.4700000e+00,6.1698518e-01
8.4750000e+00,6.1776697e-01
8.4800000e+00,6.1855225e-01
8.4850000e+00,6.1934101e-01
8.4900000e+00,6.2013326e-01
8.4950000e+00,6.2092898e-01
8.5000000e+00,6.2172817e-01
8.5050000e+00,6.2253084e-01
8.5100000e+00,6.2333697e-01
8.5150000e+00,6.2414657e-01
8.5200000e+00,6.2495963e-01
8.5250000e+00,6.2577615e-01
8.5300000e+00,6.2659612e-01
8.5350000e+00,6.2741954e-01
8.5400000e+00,6.2824640e-01
8.5450000e+00,6.2907671e-01
8.5500000e+00,6.2991046e-01
8.5550000e+00,6.3074765e-01
8.5600000e+00,6.3158827e-01
8.5650000e+00,6.3243232e-01
8.5700000e+00,6.3327979e-01
8.5750000e+00,6.3413069e-01
8.5800000e+00,6.3498500e-01
8.5850000e+00,6.3584273e-01
8.5900000e+00,6.3670386e-01
8.5950000e+00,6.3756841e-01
8.6000000e+00,6.3843636e-01
8.6050000e+00,6.3930770e-01
8.6100000e+00,6.4018244e-01
8.6150000e+00,6.4106058e-01
8.6200000e+00,6.4194210e-01
8.6250000e+00,6.4282700e-01
8.6300000e+00,6.4371529e-01
8.6350000e+00,6.4460695e-01
8.6400000e+00,6.4550198e-01
8.6450000e+00,6.4640038e-01
8.6500000e+00,6.4730214e-01
8.6550000e+00,6.4820726e-01
8.6600000e+00,6.4911574e-01
8.6650000e+00,6.5002757e-01
8.6700000e+00,6.5094274e-01
8.6750000e+00,6.5186126e-01
8.6800000e+00,6.5278312e-01
8.6850000e+00,6.5370831e-01
8.6900000e+00,6.5463683e-01
8.6950000e+00,6.5556868e-01
8.7000000e+00,6.5650385e-01
8.7050000e+00,6.5744234e-01
8.7100000e+00,6.5838414e-01
8.7150000e+00,6.5932925e-01
8.7200000e+00,6.6027766e-01
8.7250000e+00,6.6122937e-01
8.7300000e+00,6.6218437e-01
8.7350000e+00,6.6314267e-01
8.7400000e+00,6.6410425e-01
8.7450000e+00,6.6506911e-01
8.7500000e+00,6.6603725e-01
8.7550000e+00,6.6700867e-01
8.7600000e+00,6.6798334e-01
8.7650000e+00,6.6896129e-01
8.7700000e+00,6.6994248e-01
8.7750000e+00,6.7092694e-01
8.7800000e+00,6.7191464e-01
8.7850000e+00,6.7290558e-01
8.7900000e+00,6.7389976e-01
8.7950000e+00,6.7489718e-01
8.8000000e+00,6.7589782e-01
8.8050000e+00,6.7690169e-01
8.8100000e+00,6.7790877e-01
8.8150000e+00,6.7891907e-01
8.8200000e+00,6.7993258e-01
8.8250000e+00,6.8094929e-01
8.8300000e+00,6.8196920e-01
8.8350000e+00,6.8299230e-01
8.8400000e+00,6.8401858e-01
8.8450000e+00,6.8504806e-01
8.8500000e+00,6.8608070e-01
8.8550000e+00,6.8711652e-01
8.8600000e+00,6.8815551e-01
8.8650000e+00,6.8919766e-01
8.8700000e+00,6.9024296e-01
8.8750000e+00,6.9129141e-01
8.8800000e+00,6.9234301e-01
8.8850000e+00,6.9339775e-01
8.8900000e+00,6.9445562e-01
8.8950000e+00,6.9551661e-01
8.9000000e+00,6.9658073e-01
8.9050000e+00,6.9764797e-01
8.9100000e+00,6.9871831e-01
8.9150000e+00,6.9979177e-01
8.9200000e+00,7.0086832e-01
8.9250000e+00,7.0194796e-01
8.9300000e+00,7.0303069e-01
8.9350000e+00,7.0411650e-01
8.9400000e+00,7.0520539e-01
8.9450000e+00,7.0629735e-01
8.9500000e+00,7.0739237e-01
8.9550000e+00,7.0849044e-01
8.9600000e+00,7.0959157e-01
8.9650000e+00,7.1069575e-01
8.9700000e+00,7.1180296e-01
8.9750000e+00,7.1291320e-01
8.9800000e+00,7.1402647e-01
8.9850000e+00,7.1514276e-01
8.9900000e+00,7.1626207e-01
8.9950000e+00,7.1738438e-01
9.0000000e+00,7.1850969e-01
9.0050000e+00,7.1963799e-01
9.0100000e+00,7.2076929e-01
9.0150000e+00,7.2190356e-01
9.0200000e+00,7.2304080e-01
9.0250000e+00,7.2418102e-01
9.0300000e+00,7.2532419e-01
9.0350000e+00,7.2647032e-01
9.0400000e+00,7.2761940e-01
9.0450000e+00,7.2877141e-01
9.0500000e+00,7.2992636e-01
9.0550000e+00,7.3108423e-01
9.0600000e+00,7.3224503e-01
9.0650000e+00,7.3340873e-01
9.0700000e+00,7.3457534e-01
9.0750000e+00,7.3574485e-01
9.0800000e+00,7.3691725e-01
9.0850000e+00,7.3809253e-01
9.0900000e+00,7.3927069e-01
9.0950000e+00,7.4045171e-01
9.1000000e+00,7.4163560e-01
9.1050000e+00,7.4282234e-01
9.1100000e+00,7.4401192e-01
9.1150000e+00,7.4520435e-01
9.1200000e+00,7.4639960e-01
9.1250000e+00,7.4759768e-01
9.1300000e+00,7.4879857e-01
9.1350000e+00,7.5000227e-01
9.1400000e+00,7.5120877e-01
9.1450000e+00,7.5241806e-01
9.1500000e+00,7.5363014e-01
9.1550000e+00,7.5484499e-01
9.1600000e+00,7.5606261e-01
9.1650000e+00,7.5728298e-01
9.1700000e+00,7.5850611e-01
9.1750000e+00,7.5973198e-01
9.1800000e+00,7.6096059e-01
9.1850000e+00,7.6219192e-01
9.1900000e+00,7.6342597e-01
9.1950000e+00,7.6466273e-01
9.2000000e+00,7.6590219e-01
9.2050000e+00,7.6714435e-01
9.2100000e+00,7.6838918e-01
9.2150000e+00,7.6963669e-01
9.2200000e+00,7.7088687e-01
9.2250000e+00,7.7213970e-01
9.2300000e+00,7.7339519e-01
9.2350000e+00,7.7465331e-01
9.2400000e+00,7.7591406e-01
9.2450000e+00,7.7717743e-01
9.2500000e+00,7.7844342e-01
9.2550000e+00,7.7971200e-01
9.2600000e+00,7.8098319e-01
9.2650000e+00,7.8225695e-01
9.2700000e+00,7.8353329e-01
9.2750000e+00,7.8481219e-01
9.2800000e+00,7.8609365e-01
9.2850000e+00,7.8737766e-01
9.2900000e+00,7.8866420e-01
9.2950000e+00,7.8995327e-01
9.3000000e+00,7.9124485e-01
9.3050000e+00,7.9253894e-01
9.3100000e+00,7.9383553e-01
9.3150000e+00,7.9513461e-01
9.3200000e+00,7.9643616e-01
9.3250000e+00,7.9774017e-01
9.3300000e+00,7.9904664e-01
9.3350000e+00,8.0035556e-01
9.3400000e+00,8.0166691e-01
9.3450000e+00,8.0298069e-01
9.3500000e+00,8.0429688e-01
9.3550000e+00,8.0561548e-01
9.3600000e+00,8.0693646e-01
9.3650000e+00,8.0825983e-01
9.3700000e+00,8.0958557e-01
9.3750000e+00,8.1091367e-01
9.3800000e+00,8.1224412e-01
9.3850000e+00,8.1357690e-01
9.3900000e+00,8.1491201e-01
9.3950000e+00,8.1624944e-01
9.4000000e+00,8.1758917e-01
9.4050000e+00,8.1893119e-01
9.4100000e+00,8.2027549e-01
9.4150000e+00,8.2162206e-01
9.4200000e+00,8.2297089e-01
9.4250000e+00,8.2432196e-01
9.4300000e+00,8.2567527e-01
9.4350000e+00,8.2703080e-01
9.4400000e+00,8.2838854e-01
9.4450000e+00,8.2974847e-01
9.4500000e+00,8.3111059e-01
9.4550000e+00,8.3247488e-01
9.4600000e+00,8.3384134e-01
9.4650000e+00,8.3520993e-01
9.4700000e+00,8.3658067e-01
9.4750000e+00,8.3795353e-01
9.4800000e+00,8.3932849e-01
9.4850000e+00,8.4070555e-01
9.4900000e+00,8.4208470e-01
9.4950000e+00,8.4346591e-01
9.5000000e+00,8.4484918e-01
9.5050000e+00,8.4623450e-01
9.5100000e+00,8.4762185e-01
9.5150000e+00,8.4901121e-01
9.5200000e+00,8.5040257e-01
9.5250000e+00,8.5179593e-01
9.5300000e+00,8.5319126e-01
9.5350000e+00,8.5458855e-01
9.5400000e+00,8.5598779e-01
9.5450000e+00,8.5738896e-01
9.5500000e+00,8.5879205e-01
9.5550000e+00,8.6019704e-01
9.5600000e+00,8.6160393e-01
9.5650000e+00,8.6301269e-01
9.5700000e+00,8.6442331e-01
9.5750000e+00,8.6583578e-01
9.5800000e+00,8.6725008e-01
9.5850000e+00,8.6866619e-01
9.5900000e+00,8.7008410e-01
9.5950000e+00,8.7150380e-01
9.6000000e+00,8.7292527e-01
9.6050000e+00,8.7434849e-01
9.6100000e+00,8.7577346e-01
9.6150000e+00,8.7720014e-01
9.6200000e+00,8.7862853e-01
9.6250000e+00,8.8005862e-01
9.6300000e+00,8.8149037e-01
9.6350000e+00,8.8292379e-01
9.6400000e+00,8.8435885e-01
9.6450000e+00,8.8579553e-01
9.6500000e+00,8.8723382e-01
9.6550000e+00,8.8867370e-01
9.6600000e+00,8.9011516e-01
9.6650000e+00,8.9155818e-01
9.6700000e+00,8.9300274e-01
9.6750000e+00,8.9444882e-01
9.6800000e+00,8.9589640e-01
9.6850000e+00,8.9734548e-01
9.6900000e+00,8.9879602e-01
9.6950000e+00,9.0024802e-01
9.7000000e+00,9.0170145e-01
9.7050000e+00,9.0315630e-01
9.7100000e+00,9.0461254e-01
9.7150000e+00,9.0607017e-01
9.7200000e+00,9.0752915e-01
9.7250000e+00,9.0898948e-01
9.7300000e+00,9.1045113e-01
9.7350000e+00,9.1191408e-01
9.7400000e+00,9.1337832e-01
9.7450000e+00,9.1484382e-01
9.7500000e+00,9.1631057e-01
9.7550000e+00,9.1777854e-01
9.7600000e+00,9.1924772e-01
9.7650000e+00,9.2071808e-01
9.7700000e+00,9.2218961e-01
9.7750000e+00,9.2366229e-01
9.7800000e+00,9.2513609e-01
9.7850000e+00,9.2661099e-01
9.7900000e+00,9.2808697e-01
9.7950000e+00,9.2956402e-01
9.8000000e+00,9.3104210e-01
9.8050000e+00,9.3252121e-01
9.8100000e+00,9.3400131e-01
9.8150000e+00,9.3548239e-01
9.8200000e+00,9.3696442e-01
9.8250000e+00,9.3844738e-01
9.8300000e+00,9.3993125e-01
9.8350000e+00,9.4141600e-01
9.8400000e+00,9.4290162e-01
9.8450000e+00,9.4438808e-01
9.8500000e+00,9.4587535e-01
9.8550000e+00,9.4736342e-01
9.8600000e+00,9.4885226e-01
9.8650000e+00,9.5034185e-01
9.8700000e+00,9.5183216e-01
9.8750000e+00,9.5332317e-01
9.8800000e+00,9.5481485e-01
9.8850000e+00,9.5630718e-01
9.8900000e+00,9.5780013e-01
9.8950000e+00,9.5929369e-01
9.9000000e+00,9.6078781e-01
9.9050000e+00,9.6228249e-01
9.9100000e+00,9.6377769e-01
9.9150000e+00,9.6527339e-01
9.9200000e+00,9.6676956e-01
9.9250000e+00,9.6826617e-01
9.9300000e+00,9.6976320e-01
9.9350000e+00,9.7126063e-01
9.9400000e+00,9.7275842e-01
9.9450000e+00,9.7425654e-01
9.9500000e+00,9.7575498e-01
9.9550000e+00,9.7725369e-01
9.9600000e+00,9.7875266e-01
9.9650000e+00,9.8025186e-01
9.9700000e+00,9.8175125e-01
9.9750000e+00,9.8325081e-01
9.9800000e+00,9.8475051e-01
9.9850000e+00,9.8625032e-01
9.9900000e+00,9.8775021e-01
9.9950000e+00,9.8925015e-01
